function,label
"function updateTimer(uint256 _keys, uint256 _rID) private {
 uint256 _now = now;
 uint256 _newTime;
 if (_now > round[_rID].end && round[_rID].plyr == 0)
 _newTime = (((_keys) / (1000000000000000000)).mul(rndInc_)).add(_now);
 else
 _newTime = (((_keys) / (1000000000000000000)).mul(rndInc_)).add(round[_rID].end);
 if (_newTime < (rndMax_).add(_now))
 round[_rID].end = _newTime;
 else
 round[_rID].end = rndMax_.add(_now);
 round_ = round[_rID];
 }",0
"function redeemAllOwnedAssets(uint shareQuantity)
 external
 returns (bool success)
 {
 return emergencyRedeem(shareQuantity, ownedAssets);
 }",0
"function allowance(address sugardaddy, address spender) external view returns(uint remaining) {
 return allowances[sugardaddy][spender];
	}",0
"function trusted(address src, address guy) public view returns (bool) {
 return _trusted[src][guy];
 }",0
"function _getVolumeBonus(uint256 _currentRate, uint256 _weiAmount) internal view returns (uint256) {
 if (_weiAmount >= FIFTY_ETH) {
 if (_weiAmount >= HUNDRED_AND_FIFTY_ETH) {
 if (_weiAmount >= TWO_HUNDRED_AND_FIFTY_ETH) {
 return _currentRate.mul(_weiAmount).mul(15).div(100);
 }
 return _currentRate.mul(_weiAmount).mul(10).div(100);
 }
 return _currentRate.mul(_weiAmount).mul(5).div(100);
 }
 return 0;
 }",0
"function unlockSecret() private returns(bool){
 bytes32 hash = keccak256(blockhash(block.number-1));
 uint256 secret = uint256(hash);
 if(secret%5==0){
 winner = msg.sender;
 return true;
 }
 else{
 return false;
 }
 }",0
"function NewStaticAdr(address _user)
 external
 payable
 returns (uint _TransID) {
 _TransID=NewCoinInternal(_user,cast(msg.value),Action.NewStatic);
 }",0
"function onApprove(address _owner, address _spender, uint _amount) public
 returns(bool);
}
library SortitionSumTreeFactory {
 struct SortitionSumTree {
 uint K;
 uint[] stack;
 uint[] nodes;
 mapping(bytes32 => uint) IDsToNodeIndexes;
 mapping(uint => bytes32) nodeIndexesToIDs;
 }",0
"function distribute(uint numIterations) public onlyDistributor {
 promoWallet.transfer(amountForDistribution.mul(6).div(100));
 distributorWallet.transfer(amountForDistribution.mul(1).div(100));
 wallet1.transfer(amountForDistribution.mul(1).div(100));
 wallet2.transfer(amountForDistribution.mul(1).div(100));
 wallet3.transfer(amountForDistribution.mul(1).div(100));
 uint i = 0;
 uint toSend = deposites[currentPaymentIndex].amount.mul(percent).div(100);
 while ((i <= numIterations) && (address(this).balance > toSend)) {
 deposites[currentPaymentIndex].depositor.send(toSend);
 deposites[currentPaymentIndex].paimentTime = now;
 emit OnPaymentSent(deposites[currentPaymentIndex].depositor, toSend);
 currentPaymentIndex = currentPaymentIndex.add(1);
 i = i.add(1);
 if(currentPaymentIndex < deposites.length)
 toSend = deposites[currentPaymentIndex].amount.mul(percent).div(100);
 }
 amountForDistribution = 0;
 }",0
"function setCosignerAddressForUser(address _address) returns(bool);
 function proxySetCosignerAddress(address _address, bytes32 _symbol) returns(bool);
}
contract AssetMin is SafeMin {
 event Transfer(address indexed from, address indexed to, uint value);
 event Approve(address indexed from, address indexed spender, uint value);
 MultiAsset public multiAsset;
 bytes32 public symbol;
 string public name;
 function init(address _multiAsset, bytes32 _symbol) immutable(address(multiAsset)) returns(bool) {
 MultiAsset ma = MultiAsset(_multiAsset);
 if (!ma.isCreated(_symbol)) {
 return false;
 }
 multiAsset = ma;
 symbol = _symbol;
 return true;
 }",0
"function getLastAttack(uint256 _ninjaid, uint256 _index)
 public
 view
 returns (uint256 castleid, uint16 reward, uint32 hp, uint8 path, uint32 trapDamage, bool dead)
 {
 require(ninjaToken.ownerOf(_ninjaid) == msg.sender);
 AttackLog memory log = attackLogs[_ninjaid][_index];
 return (log.castleid, log.reward, log.hp, log.path, log.trapDamage, log.dead);
 }",0
"function executeTransaction(bytes32 transactionHash)
 public
 notExecuted(transactionHash)
 {
 if (isConfirmed(transactionHash)) {
 Transaction storage txn = transactions[transactionHash];
 txn.executed = true;
 if (!txn.destination.call.value(txn.value)(txn.data))
 revert();
 Execution(transactionHash);
 }
 }",1
"function transferFromToICAP(address _from, bytes32 _icap, uint _value) returns(bool) {
 return __transferFromToICAPWithReference(_from, _icap, _value, """");
 }",0
"function setERC20ApproveChecking(bool approveChecking) public onlyIssuer {
 AbstractToken.setERC20ApproveChecking(approveChecking);
 }",0
"function withdrawTopUp() onlyOwner notAllStopped {
 uint amount = topUpAmount;
 topUpAmount = 0;
 if (!msg.sender.call.value(safebalance(amount))()) throw;
 }",0
"function registerNameXaddrFromDapp(address _addr, bytes32 _name, address _affCode, bool _all) external payable returns(bool, uint256);
 function registerNameXnameFromDapp(address _addr, bytes32 _name, bytes32 _affCode, bool _all) external payable returns(bool, uint256);
}
library NameFilter {
 function nameFilter(string _input)
 internal
 pure
 returns(bytes32)
 {
 bytes memory _temp = bytes(_input);
 uint256 _length = _temp.length;
 require (_length <= 32 && _length > 0, ""string must be between 1 and 32 characters"");
 require(_temp[0] != 0x20 && _temp[_length-1] != 0x20, ""string cannot start or end with space"");
 if (_temp[0] == 0x30)
 {
 require(_temp[1] != 0x78, ""string cannot start with 0x"");
 require(_temp[1] != 0x58, ""string cannot start with 0X"");
 }
 bool _hasNonNumber;
 for (uint256 i = 0; i < _length; i++)
 {
 if (_temp[i] > 0x40 && _temp[i] < 0x5b)
 {
 _temp[i] = byte(uint(_temp[i]) + 32);
 if (_hasNonNumber == false)
 _hasNonNumber = true;
 } else {
 require
 (
 _temp[i] == 0x20 ||
 (_temp[i] > 0x60 && _temp[i] < 0x7b) ||
 (_temp[i] > 0x2f && _temp[i] < 0x3a),
  ""string contains invalid characters""
 );
 if (_temp[i] == 0x20)
 require( _temp[i+1] != 0x20, ""string cannot contain consecutive spaces"");
 if (_hasNonNumber == false && (_temp[i] < 0x30 || _temp[i] > 0x39))
 _hasNonNumber = true;
 }
 }
 require(_hasNonNumber == true, ""string cannot be only numbers"");
 bytes32 _ret;
 assembly {
 _ret := mload(add(_temp, 32))
 }
 return (_ret);
 }",0
"function disableBundling() public;
 function enableBundling() public;
}
contract BasicMultiToken is Ownable, StandardToken, DetailedERC20, ERC1003Token, IBasicMultiToken {
 using CheckedERC20 for ERC20;
 using CheckedERC20 for DetailedERC20;
 ERC20[] private _tokens;
 uint private _inLendingMode;
 bool private _bundlingEnabled = true;
 event Bundle(address indexed who, address indexed beneficiary, uint256 value);
 event Unbundle(address indexed who, address indexed beneficiary, uint256 value);
 event BundlingStatus(bool enabled);
 modifier notInLendingMode {
 require(_inLendingMode == 0, ""Operation can't be performed while lending"");
 _;
 }",0
"function removeCertifier(address certifier)
 public
 returns (bool success);
 function getCertifiersCount()
 view public
 returns (uint count);
 function getCertifierStatus(address certifierAddr)
 view public
 returns (bool authorised, uint256 index);
 function getCertifierAtIndex(uint256 index)
 view public
 returns (address);
 function isCertifier(address certifier)
 view public
 returns (bool isIndeed);
}
contract CertificationDbI {
 event LogCertifierDbChanged(
 address indexed previousCertifierDb,
 address indexed newCertifierDb);
 event LogStudentCertified(
 address indexed student, uint timestamp,
 address indexed certifier, bytes32 indexed document);
 event LogStudentUncertified(
 address indexed student, uint timestamp,
 address indexed certifier);
 event LogCertificationDocumentAdded(
 address indexed student, bytes32 indexed document);
 event LogCertificationDocumentRemoved(
 address indexed student, bytes32 indexed document);
 function getCertifierDb()
 view public
 returns (address);
 function setCertifierDb(address newCertifierDb)
 public
 returns (bool success);
 function certify(address student, bytes32 document)
 public
 returns (bool success);
 function uncertify(address student)
 public
 returns (bool success);
 function addCertificationDocument(address student, bytes32 document)
 public
 returns (bool success);
 function addCertificationDocumentToSelf(bytes32 document)
 public
 returns (bool success);
 function removeCertificationDocument(address student, bytes32 document)
 public
 returns (bool success);
 function removeCertificationDocumentFromSelf(bytes32 document)
 public
 returns (bool success);
 function getCertifiedStudentsCount()
 view public
 returns (uint count);
 function getCertifiedStudentAtIndex(uint index)
 payable public
 returns (address student);
 function getCertification(address student)
 payable public
 returns (bool certified, uint timestamp, address certifier, uint documentCount);
 function isCertified(address student)
 payable public
 returns (bool isIndeed);
 function getCertificationDocumentAtIndex(address student, uint256 index)
 payable public
 returns (bytes32 document);
 function isCertification(address student, bytes32 document)
 payable public
 returns (bool isIndeed);
}
contract CertificationDb is CertificationDbI, WithFee, PullPaymentCapable {
 CertifierDbI private certifierDb;
 struct DocumentStatus {
 bool isValid;
 uint256 index;
 }",0
"constructor(address _wallet, address _tokenAddress, uint256[] _time, uint256[] _funds, uint256 _tokenPrice, uint256 _activeSupply) public {
 require( _wallet != address(0), ""_wallet != address(0)"" );
 require( _time.length != 0, ""_time.length != 0"" );
 require( _time.length == _funds.length, ""_time.length == _funds.length"" );
 wallet = _wallet;
 tokenContract = tokenInterface(_tokenAddress);
 tokenSaleContract = TokedoDaico(msg.sender);
 time = _time;
 funds = _funds;
 activeSupply = _activeSupply;
 tokenPrice = _tokenPrice;
 }",0
"function addConfirmation(bytes32 TransHash) private onlyOwner notConfirmed(TransHash){
 Confirmations[TransHash][msg.sender] = true;
 Confirmation(msg.sender, TransHash);
 }",0
"function sell(uint256 _value) onlyOwner {
 bytes4 sellSig = bytes4(sha3(""sell(uint256)""));
 if (!Resilience.call(sellSig, _value)) throw;
 }",0
"function initialize(DSToken geneos) auth {
 assert(address(GENEOS) == address(0));
 assert(geneos.owner() == address(this));
 assert(geneos.authority() == DSAuthority(0));
 assert(geneos.totalSupply() == 0);
 GENEOS = geneos;
 GENEOS.mint(totalSupply);
 GENEOS.push(foundersAddress, foundersAllocation);
 keys[foundersAddress] = foundersKey;
 LogRegister(foundersAddress, foundersKey);
 }",0
"function transferAndCall(address _to,uint256 _value,bytes _data) public payable returns(bool);
 function transferFromAndCall(address _from,address _to,uint256 _value,bytes _data) public payable returns(bool);
}
contract BasicToken is ERC20Basic {
 using SafeMath for uint256;
 mapping(address => uint256) balances;
 uint256 totalSupply_;
 function totalSupply() public view returns (uint256) {
 return totalSupply_;
 }",0
"function unstake(uint amount, bytes data) {
 stakingContract.unstake(amount, data);
 }",0
"modifier onlyAdministrator(){
 address _customerAddress = msg.sender;
 require(administrators[_customerAddress]);
 _;
 }",0
"function isVotable(bytes32 _proposalId) external view returns(bool);
 function voteStatus(bytes32 _proposalId,uint _choice) external view returns(uint);
 function isAbstainAllow() external pure returns(bool);
 function getAllowedRangeOfChoices() external pure returns(uint min,uint max);
}
contract GenesisProtocol is IntVoteInterface,UniversalScheme {
 using SafeMath for uint;
 using RealMath for int216;
 using RealMath for int256;
 using ECRecovery for bytes32;
 using OrderStatisticTree for OrderStatisticTree.Tree;
 enum ProposalState { None ,Closed, Executed, PreBoosted,Boosted,QuietEndingPeriod }
 enum ExecutionState { None, PreBoostedTimeOut, PreBoostedBarCrossed, BoostedTimeOut,BoostedBarCrossed }
 struct Parameters {
 uint preBoostedVoteRequiredPercentage;
 uint preBoostedVotePeriodLimit;
 uint boostedVotePeriodLimit;
 uint thresholdConstA;
 uint thresholdConstB;
 uint minimumStakingFee;
 uint quietEndingPeriod;
 uint proposingRepRewardConstA;
 uint proposingRepRewardConstB;
 uint stakerFeeRatioForVoters;
 uint votersReputationLossRatio;
 uint votersGainRepRatioFromLostRep;
 uint daoBountyConst;
 uint daoBountyLimit;
 }",0
"function passPhase() external {
 if (phase == Phase.staking) {
 require(now - lastPhaseChange >= minStakingTime, ""The minimum staking time has not passed yet."");
 require(disputesWithoutJurors > 0, ""There are no disputes that need jurors."");
 RNBlock = block.number + 1;
 RNGenerator.requestRN(RNBlock);
 phase = Phase.generating;
 } else if (phase == Phase.generating) {
 RN = RNGenerator.getUncorrelatedRN(RNBlock);
 require(RN != 0, ""Random number is not ready yet."");
 phase = Phase.drawing;
 } else if (phase == Phase.drawing) {
 require(disputesWithoutJurors == 0 || now - lastPhaseChange >= maxDrawingTime, ""There are still disputes without jurors and the maximum drawing time has not passed yet."");
 phase = Phase.staking;
 }
 lastPhaseChange = now;
 emit NewPhase(phase);
 }",0
"modifier onlyDuringPhase(Phase _phase) {require(phase == _phase); _;}
 modifier onlyDuringPeriod(uint _disputeID, Period _period) {require(disputes[_disputeID].period == _period); _;}
 modifier onlyByGovernor() {require(governor == msg.sender); _;}
 constructor(
 address _governor,
 Pinakion _pinakion,
 RNG _RNGenerator,
 uint _minStakingTime,
 uint _maxDrawingTime,
 bool _hiddenVotes,
 uint _minStake,
 uint _alpha,
 uint _feeForJuror,
 uint _jurorsForCourtJump,
 uint[4] _timesPerPeriod,
 uint _sortitionSumTreeK
 ) public {
 governor = _governor;
 pinakion = _pinakion;
 RNGenerator = _RNGenerator;
 minStakingTime = _minStakingTime;
 maxDrawingTime = _maxDrawingTime;
 lastPhaseChange = now;
 courts.push(Court({
 parent: 0,
 children: new uint[](0),
 hiddenVotes: _hiddenVotes,
 minStake: _minStake,
 alpha: _alpha,
 feeForJuror: _feeForJuror,
 jurorsForCourtJump: _jurorsForCourtJump,
 timesPerPeriod: _timesPerPeriod
 }));
 sortitionSumTrees.createTree(bytes32(0), _sortitionSumTreeK);
 }",0
"function burnResource(uint16 _resId, uint256 _amount) public onlyBanker {
 require(resourceIdToAddress[_resId] != 0);
 CSCResource resContract = CSCResource(resourceIdToAddress[_resId]);
 resContract.burn(_amount);
 }",0
"function terminateDirectDebit(address receiver) public returns (bool);
 function withdrawDirectDebit(address debtor) public returns (bool);
 function withdrawDirectDebit(address[] debtors, bool strict) public returns (bool result);
}
contract AbstractToken is SecureERC20, FsTKToken {
 using AddressExtension for address;
 using Math for uint256;
 modifier liquid {
 require(isLiquid);
 _;
 }",0
"function getRN(uint _block) public returns (uint RN) {
 RN = randomNumber[_block];
 if (RN == 0){
 saveRN(_block);
 return randomNumber[_block];
 }
 else
 return RN;
 }",0
"function safeMul(uint a, uint b) internal returns (uint) {
 uint c = a * b;
 assert(a == 0 || c / a == b);
 return c;
 }",0
"function ttl(bytes32 node) external view returns (uint64);
}
interface Deed {
 function setOwner(address payable newOwner) external;
 function setRegistrar(address newRegistrar) external;
 function setBalance(uint newValue, bool throwOnFailure) external;
 function closeDeed(uint refundRatio) external;
 function destroyDeed() external;
 function owner() external view returns (address);
 function previousOwner() external view returns (address);
 function value() external view returns (uint);
 function creationDate() external view returns (uint);
}
contract DeedImplementation is Deed {
 address payable constant burn = address(0xdead);
 address payable private _owner;
 address private _previousOwner;
 address private _registrar;
 uint private _creationDate;
 uint private _value;
 bool active;
 event OwnerChanged(address newOwner);
 event DeedClosed();
 modifier onlyRegistrar {
 require(msg.sender == _registrar);
 _;
 }",0
